programme_id,event_id,lieu_id,nom_item,type_item,date,heure_debut,heure_fin,scene_salle,prix_item,url,notes,genre,artiste_id,description_item,image_url,billetterie_url,duree_min,public_cible,langue,scraped_at,film_id,form,moods,mood_source,mood_confiance,genres_mood
P9130,E651,L047,"Psy, sex and fun",spectacle,2026-11-06,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/psy-sex-and-fun/,,theatre_comedie,,Prix du meilleur auteur pour cette comédie drôlissime et surprenante... Comment faire quand le psy qui est censé sauver votre couple fait tout pour le détruire ?!,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000123&reserver=1&sm=18140&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9291,E9067,L047,"Waly Dia, Freestyle",spectacle,2026-11-06,20:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/waly-dia-freestyle/,,theatre_comedie,,"Le sujet : Je reviens vous voir pour créer mon nouveau spectacle. Je sais pas du tout où je vais, mais on y va quand même. Du pur freestyle.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000403&reserver=1&sm=18284&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9294,E9069,L047,"Sabrina, L’hypnose Ensorcelée",spectacle,2026-11-06,20:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/sabrina-lhypnose-ensorcelee/,,theatre_comedie,,"Magnétiseuse, hypnothérapeute et hypnotiseuse au bloc reconnue depuis plusieurs années, Sabrina s’est lancée, en parallèle de ses activités thérapeutiques, dans la création d’un personnage artistique fascinant. Son magnétisme unique donne à ses capacités hypnotiques, sur scène, une dimension étonnante.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20406'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000390&reserver=1&sm=18000&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie|art
P1191,E165,L049,Bleu sombre,spectacle,2026-11-06,20:30,,,,https://theatrelefilaplomb.fr/bleu-sombre-du-jeudi-05-au-samedi-07-novembre-2026-a-20h30/,,jeune_public,,"Bleu sombre, c’est se jeter à l’eau. Plonger au fond, nager avec les raies mantas géantes. Une barque poussée dans les remous, avoir peur, goûter à ses propres profondeurs. Solo d’accordéon chromatique, compositions et textes de Marie Vela, là où le bleu foncé devient noir, huileux.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1247,E200,L050,Une famille pyrénéenne,spectacle,2026-11-06,20:00,,,,https://www.theatregaronne.com/agenda/,,theatre_contemporain,,"Après Polyester et DUET, TORO TORO s’inspire des pastorales pyrénéennes. Nans Laborde-Jourdàa : « C’est une pièce sur la famille que l’on a et celle que l’on choisit d’avoir. » Entre théâtre, chant, danse et performance, les derniers jours d’une famille dans un appartement d’une petite ville pyrénéenne.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|famille|danse
P1713,E520,L062,Murmures — Cie Pernette,spectacle,2026-11-06,,,,,https://odyssud.com/spectacles,prog visible utile au-delà 30j,danse,,"Prélevez trois mètres carrés de forêt, y compris le sol, ses racines, ses habitants réels ou rêvés, et posez l’ensemble sur un plateau. Observez pendant quatre saisons. Murmures sera le fruit de cette observation patiente, pour éveiller à de nouvelles perceptions et donner l’envie d’écouter les arbres.",,,,,,,,theatre,,pitch,basse,danse|spectacle
P1641,E467,L070,Eva Ollikainen / Beatrice Rana,concert,2026-11-06,20:00,,Halle aux Grains,,https://onct.toulouse.fr/eva-ollikainen-beatrice-rana-97145/,Orchestre national du Capitole,classique_lyrique,A0326,"Eva Ollikainen dirige l’Orchestre national du Capitole, Béatrice Rana au piano. Au programme : Concerto pour piano n° 2 de Johannes Brahms et Concerto pour orchestre de Witold Lutosławski.",,,,,,,,concert,,pitch,basse,classique|lyrique|live|piano
P1573,E418,L076,Within Destruction,artiste,2026-11-06,,,Le Rex,,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0214,"Deathcore de Jesenice (Slovénie, 2010), sans cesse réinventé : hip-hop, électro, nu-metal, esthétique anime. Six albums, autant de virages. Co-plateau The Browning et Abbie Falls.",,,,,,,,concert,intense,pitch,haute,rock|metal|hiphop|electro
P1574,E418,L076,Abbie Falls,artiste,2026-11-06,,,Le Rex,,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0215,"Quintet de Prague formé en 2018 : metalcore, hardcore et deathcore ancrés dans l’old school. Montée progressive sur la scène européenne. Co-plateau The Browning et Within Destruction.",,,,,,,,concert,,pitch,basse,rock|metal
P1572,E418,L076,The Browning,artiste,2026-11-06,19:30,,Le Rex,"28,80 € Prévente",https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0216,"Electronicore/deathcore fondé par Jonny McBee (Kansas City, 2005) : synthés massifs, breakdowns, un mélange difficile à classer. Co-plateau Within Destruction et Abbie Falls.",,,,,,,,concert,,pitch,basse,rock|metal
P1737,E535,L121,100% polyester — Christian Rizzo & Caty Olive,spectacle,2026-11-06,,,Chapelle des Carmélites,,https://laplacedeladanse.com/programmation/,Calendrier Place de la Danse — lieu: Chapelle des Carmélites,danse,,"Installation chorégraphique radicale imaginée par Christian Rizzo et Caty Olive il y a près de 30 ans. Deux robes de gaze se tiennent par les manches, suspendues à un cintre, soulevées par de petits ventilateurs : un « objet dansant », une danse d’où tout corps se serait absenté. Le mouvement subsiste : lumières, ombres, ronde des robes. Gratuit, en continu, Chapelle des Carmélites.",,,,,,,,theatre,,pitch,basse,danse|spectacle
P1803,E597,L008,Peinture sur verre,spectacle,2026-11-07,14:30,,Musée numérique Microfolie,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229967345405,,jeune_public,,,,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle|art
P1810,E604,L008,L'art nouveau,spectacle,2026-11-07,16:30,,Musée numérique Microfolie,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229967345407,,jeune_public,,,,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
PHG0025,EHG017,L020,Vortex,spectacle,2026-11-07,17:00,,,gratuit,https://culture.haute-garonne.fr/contacts/espace-roguet,30 min,danse,,Danse contemporaine — 1ère de Vortex (30 min) dans le cadre du NEUFNEUF Festival.,,,30,tout_public,,2026-08-24T15:28:21Z,,theatre,,pitch,basse,danse|spectacle|festival
P9222,E664,L047,Les Monologues du Vagin,spectacle,2026-11-07,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/les-monologues-du-vagin/,,theatre_comedie,,Les Monologues du vagin est un moment fort et beau à ne rater sous aucun prétexte.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=94&reserver=1&sm=18046&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9241,E9056,L047,Le Tour du monde en 80 jours,spectacle,2026-11-07,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/le-tour-du-monde-en-80-jours/,,theatre_comedie,,"À la demande générale, cette comédie culte qui réunit toutes les générations est de retour au 3T ! Un immense succès qui ne faiblit pas pour cette traversée hilarante des 5 continents. À voir sans hésiter !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=84&reserver=1&sm=18192&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9263,E9060,L047,Un dîner d’adieu,spectacle,2026-11-07,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/un-diner-dadieu/,,theatre_comedie,,"Une satire drôle et décapante de nos hypocrisies sociales, amicales et conjugales, signée par les auteurs du Prénom !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000099&reserver=1&sm=18156&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie|social
P9098,E649,L047,Un putain de conte de fée,spectacle,2026-11-07,21:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/un-putain-de-conte-de-fee/,,theatre_comedie,,"Retour fracassant pour cette pièce culte qui nous fait rire aux larmes ! ""Une farce entre Pulp Fiction et Le Père Noël est une ordure"" Le Nouvel Obs. À ne pas manquer !",https://new.3tcafetheatre.com/wp-content/uploads/2023/10/Un-putain-de-conte-de-fee.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000262&reserver=1&sm=18097&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9178,E658,L047,Le meilleur de l’homme c’est sa femme,spectacle,2026-11-07,21:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/le-meilleur-de-lhomme-cest-sa-femme/,,theatre_comedie,,"Par les auteurs de Les Femmes ont toujours raison, les hommes n'ont jamais tort, une comédie de couple interactive qui donne le smile, foncez !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20424'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000313&reserver=1&sm=18164&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9270,E9061,L047,Faites l’amour pas des gosses !,spectacle,2026-11-07,21:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/faites-lamour-pas-des-gosses/,,theatre_comedie,,"Avoir un enfant c'est que du bonheur... Enfin presque ! Croyez-nous, cette comédie est à pleurer de rire !!","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000120&reserver=1&sm=18037&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|famille|comédie|romance
P1192,E165,L049,Bleu sombre,spectacle,2026-11-07,20:30,,,,https://theatrelefilaplomb.fr/bleu-sombre-du-jeudi-05-au-samedi-07-novembre-2026-a-20h30/,,jeune_public,,"Bleu sombre, c’est se jeter à l’eau. Plonger au fond, nager avec les raies mantas géantes. Une barque poussée dans les remous, avoir peur, goûter à ses propres profondeurs. Solo d’accordéon chromatique, compositions et textes de Marie Vela, là où le bleu foncé devient noir, huileux.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1714,E520,L062,Murmures — Cie Pernette,spectacle,2026-11-07,,,,,https://odyssud.com/spectacles,prog visible utile au-delà 30j,danse,,"Prélevez trois mètres carrés de forêt, y compris le sol, ses racines, ses habitants réels ou rêvés, et posez l’ensemble sur un plateau. Observez pendant quatre saisons. Murmures sera le fruit de cette observation patiente, pour éveiller à de nouvelles perceptions et donner l’envie d’écouter les arbres.",,,,,,,,theatre,,pitch,basse,danse|spectacle
P1575,E419,L076,Storm Orchestra,artiste,2026-11-07,19:30,,Le Rex,23 € Prévente,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0217,"Trio rock francilien (Maxime Goudard, Adrien Richard, Loïc Fouquet). Rock alternatif aux accents métalliques, pensé pour les stades. Album Get Better (2025, Mascot), mix Adrian Bushby (Muse, Foo Fighters). Tournée Royal Republic, Olympia avec The Warning.",,,,,,,,concert,,pitch,basse,rock|metal|concert
P1577,E420,L076,Fulci,artiste,2026-11-08,,,Le Rex,,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0218,"Death metal italien moderne, hommage au cinéma gore de Lucio Fulci : riffs lourds, mid-tempos écrasants, accélérations brutales. Chaque sortie comme une bande-son d’horreur — samples, atmosphères glauques, violence frontale.",,,,,,,,concert,intense,pitch,haute,rock|metal|electro|horreur|concert
P1578,E420,L076,Arottenbit,artiste,2026-11-08,,,Le Rex,,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0219,"Cyber grind / industrial noise italien : grindcore dans une carcasse électronique. Beats fracturés, basses saturées, glitchs, vocaux distordus. En live, surcharge sensorielle — crash système entre rave dystopique et agression sonore.",,,,,,,,concert,,pitch,basse,rock|metal|electro|concert
P1576,E420,L076,Master Boot Record,artiste,2026-11-08,19:30,,Le Rex,"24,80 € Prévente",https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0220,"Projet italien : metal électronique où séquences, nappes 8-bit et speed metal s’entremêlent. Esthétique old-school informatique, live plus organique. Un flux tendu, prêt à saturer. Co-plateau Fulci et Arottenbit.",,,,,,,,concert,intense,pitch,haute,rock|metal|electro|concert
P1759,E553,L002,"Ecoute opéra ""Peter Grimes""",spectacle,2026-11-09,18:00,,CHAPEAU ROUGE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229967371059,,jeune_public,,,,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle|classique
P1579,E421,L076,The Vintage Caravan,artiste,2026-11-09,19:30,,Le Rex,"26,80 € Prévente",https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0221,"Trio islandais formé en 2006 à Álftanes par deux amis de 12 ans. Six albums (Nuclear Blast, Napalm), Wacken, Hellfest, support d’Opeth. Dernier album Portals (septembre 2025). Hard-rock, stoner, psychédélique.",,,,,,,,concert,,pitch,basse,rock|metal|amitie
P9083,E644,L047,Chers parents,spectacle,2026-11-10,20:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/chers-parents/,,theatre_comedie,,"Après 4 ans de succès à Paris et en tournée, ce petit bijou nommé aux Molières 2022 investit la scène des 3T pour notre plus grande fierté ! Coup de cœur !",https://new.3tcafetheatre.com/wp-content/uploads/2025/12/Chers-parents.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000374&reserver=1&sm=18175&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|famille|comédie|concert
P9198,E659,L047,Aéro malgré lui !,spectacle,2026-11-10,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/aero-malgre-lui/,,theatre_comedie,,"Un incontournable du rire dont le succès ne faiblit pas ! Une comédie qui fait du bien, qui vous requinque, on sort avec des crampes au ventre et le sourire aux lèvres.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000216&reserver=1&sm=18076&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9295,E9070,L047,Jérôme Commandeur tente des trucs,spectacle,2026-11-10,20:00,,,Tarif unique : 35€,https://new.3tcafetheatre.com/spectacle/jerome-commandeur-tente-des-trucs/,,theatre_comedie,,"Il a le trac, il sue mais il est heureux ! On est absolument ravis de recevoir Jérôme Commandeur au 3T","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000392&reserver=1&sm=18011&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P1248,E201,L050,Gush is Great,spectacle,2026-11-10,20:00,,,,https://www.theatregaronne.com/agenda/,,theatre_contemporain,,"Cinq chorégraphes-interprètes et un créateur sonore s’unissent. Face au débordement (« gush ») d’un monde qui s’emballe, ils opposent patience et sobriété. Portés par Ulysse Zangs, ils participent à une lente procession sur un sol peu à peu recouvert d’objets, vestiges d’une espèce en voie de disparition.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle
P9179,E658,L047,Le meilleur de l’homme c’est sa femme,spectacle,2026-11-11,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/le-meilleur-de-lhomme-cest-sa-femme/,,theatre_comedie,,"Par les auteurs de Les Femmes ont toujours raison, les hommes n'ont jamais tort, une comédie de couple interactive qui donne le smile, foncez !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20424'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000313&reserver=1&sm=18165&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9251,E9058,L047,J’aime beaucoup ce que vous faites,spectacle,2026-11-11,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/jaime-beaucoup-ce-que-vous-faites/,,theatre_comedie,,"Un best-seller du rire à l'affiche. Déjà plus d'1 million de spectateurs !! Ca continue, que c'est chouette !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=61&reserver=1&sm=18146&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
